image_id,category_id
368356,36
375045,36
119157,36
395716,36
143064,36
105237,36
193714,36
159418,36
103320,36
327221,36
253584,36
271385,36
8314,36
93075,36
363150,36
270683,36
291189,36
226270,36
506148,36
563323,36
284406,36
499469,36
206349,36
550023,36
284098,36
128245,36
384323,36
141482,36
570416,36
413400,36
439262,36
177163,36
40111,36
369859,36
137332,36
264830,36
433212,36
166716,36
407761,36
18839,36
54905,36
274934,36
222758,36
177505,36
37953,36
17962,36
418035,36
284861,36
580842,36
83858,36
438894,36
430789,36
19399,36
352454,36
506890,36
350712,36
436685,36
156512,36
22044,36
342220,36
462878,36
157278,36
287884,36
401167,36
432216,36
120655,36
510096,36
570263,36
463330,36
206932,36
318396,36
461836,36
315242,36
140717,36
407405,36
523262,36
262869,36
479333,36
416167,36
456975,36
374005,36
462114,36
188955,36
407743,36
20611,36
127393,36
578030,36
550787,36
302582,36
152502,36
129060,36
83778,36
35663,36
191828,36
335650,36
532220,36
33749,36
13800,36
181027,36
362301,36
351705,36
43071,36
405605,36
191625,36
463330,36
154362,36
323153,36
26164,36
232420,36
245999,36
183872,36
190991,36
345997,36
367639,36
505477,36
119021,36
143140,36
26985,36
283107,36
270154,36
449171,36
184672,36
21285,36
49718,36
38049,36
169486,36
353663,36
70854,36
518370,36
53455,36
244132,36
496569,36
490523,36
5916,36
188375,36
536054,36
1102,36
284893,36
358581,36
456975,36
53084,36
189943,36
27302,36
479474,36
269366,36
368885,36
193954,36
408680,36
395304,36
64627,36
536855,36
63503,36
404471,36
197854,36
141336,36
87214,36
55733,36
151237,36
395716,36
367554,36
554373,36
333461,36
431885,36
465765,36
200289,36
262935,36
242537,36
4239,36
280437,36
439676,36
195568,36
163230,36
288984,36
247082,36
123514,36
271490,36
109324,36
45942,36
198761,36
30619,36
41340,36
468932,36
477169,36
314645,36
169155,36
282129,36
39958,36
493131,36
84403,36
258043,36
459210,36
519795,36
17206,36
532245,36
41854,36
30492,36
225054,36
109151,36
440534,36
573980,36
477658,36
180197,36
75199,36
336897,36
14543,36
123190,36
246323,36
214193,36
271166,36
274690,36
381400,36
497797,36
65869,36
490267,36
209957,36
445074,36
501926,36
477169,36
139614,36
419333,36
182937,36
18457,36
522461,36
466723,36
488753,36
104846,36
502202,36
494128,36
525085,36
336230,36
400168,36
423818,36
205981,36
197807,36
351705,36
432494,36
552646,36
347392,36
513359,36
381231,36
536855,36
523262,36
20540,36
469198,36
205945,36
190991,36
568810,36
8186,36
577380,36
46310,36
96054,36
224419,36
316476,36
83268,36
33828,36
271011,36
431342,36
175410,36
233873,36
165018,36
436370,36
19754,36
118104,36
366712,36
326161,36
281495,36
448399,36
75402,36
421064,36
401499,36
302102,36
57062,36
153041,36
266917,36
222074,36
176000,36
192812,36
347297,36
439702,36
251251,36
420552,36
463715,36
457191,36
168335,36
400405,36
73446,36
245675,36
430149,36
75199,36
407761,36
53474,36
513359,36
126470,36
365021,36
325648,36
444086,36
548845,36
372971,36
107035,36
45455,36
408078,36
132212,36
460665,36
365768,36
444659,36
427360,36
343282,36
486452,36
197854,36
344579,36
348370,36
186099,36
367784,36
31017,36
377488,36
411745,36
528621,36
404933,36
499336,36
389157,36
302102,36
72454,36
475019,36
389157,36
393333,36
69197,36
469355,36
83755,36
179039,36
142350,36
462283,36
75199,36
429357,36
484634,36
31112,36
158996,36
397190,36
454044,36
21564,36
126246,36
477658,36
166716,36
254127,36
24915,36
28547,36
417961,36
59912,36
184315,36
314554,36
25353,36
190942,36
146188,36
243750,36
111888,36
371239,36
135585,36
311240,36
188955,36
499469,36
371300,36
74345,36
260190,36
174176,36
461644,36
289095,36
302470,36
510061,36
59093,36
480026,36
338910,36
574116,36
59934,36
346853,36
404849,36
101485,36
416603,36
414499,36
192812,36
551172,36
110819,36
578332,36
401829,36
198923,36
329952,36
101485,36
348076,36
361384,36
332203,36
565518,36
26985,36
63014,36
484064,36
94859,36
357184,36
286483,36
398463,36
351627,36
400621,36
244282,36
435579,36
332915,36
257674,36
282129,36
524547,36
433198,36
409025,36
238857,36
188875,36
203380,36
360846,36
462878,36
87090,36
201,36
174504,36
139983,36
493972,36
532689,36
40603,36
376573,36
105079,36
27522,36
141121,36
197854,36
313361,36
135258,36
549284,36
400599,36
497610,36
428288,36
360846,36
435326,36
314852,36
187765,36
113334,36
522054,36
347495,36
515065,36
159530,36
9797,36
431627,36
168845,36
180341,36
530936,36
330719,36
95019,36
251255,36
344921,36
433531,36
407246,36
318006,36
327174,36
239205,36
4704,36
156152,36
111873,36
2583,36
172246,36
546959,36
376573,36
233271,36
400599,36
314259,36
461015,36
451713,36
551172,36
6041,36
238687,36
418221,36
530610,36
505477,36
193110,36
195731,36
315269,36
296033,36
385881,36
457476,36
559453,36
192812,36
51771,36
278913,36
471514,36
498509,36
570694,36
577811,36
11680,36
457245,36
249382,36
139782,36
54324,36
251255,36
85626,36
218319,36
548224,36
58481,36
546959,36
271011,36
499469,36
146469,36
426996,36
452269,36
366379,36
63721,36
272027,36
201,36
372583,36
361850,36
153041,36
112708,36
538003,36
447728,36
172370,36
495891,36
556955,36
266556,36
162592,36
552365,36
111425,36
33105,36
315691,36
55517,36
345149,36
526082,36
26552,36
418221,36
411709,36
476040,36
147342,36
275685,36
341341,36
566237,36
560530,36
483462,36
485902,36
276584,36
139151,36
463778,36
279632,36
572544,36
164603,36
321824,36
93127,36
129060,36
495336,36
405612,36
85581,36
84884,36
234673,36
66157,36
218113,36
262869,36
354144,36
500579,36
495608,36
182373,36
183048,36
516516,36
175439,36
164955,36
414279,36
265646,36
318006,36
539378,36
449171,36
3713,36
244585,36
329502,36
188545,36
447689,36
473993,36
158676,36
409226,36
160001,36
322473,36
69197,36
484064,36
316143,36
562620,36
415131,36
502107,36
519433,36
450598,36
274970,36
244585,36
15062,36
295196,36
326533,36
387215,36
372117,36
411226,36
48261,36
489939,36
365069,36
389935,36
68763,36
564602,36
296033,36
234028,36
279632,36
482780,36
463778,36
82039,36
125135,36
140152,36
385323,36
393699,36
201,36
43968,36
333433,36
83858,36
102935,36
511276,36
341341,36
482515,36
188955,36
282557,36
380636,36
62295,36
35670,36
318501,36
457476,36
229583,36
558020,36
190991,36
493741,36
343243,36
14180,36
46460,36
554621,36
17585,36
154685,36
469431,36
211520,36
401054,36
113537,36
271385,36
458637,36
276515,36
14543,36
175111,36
491001,36
523349,36
197854,36
190013,36
455108,36
354144,36
12313,36
386239,36
327462,36
492138,36
249382,36
245691,36
46990,36
475158,36
334232,36
301136,36
210810,36
305055,36
350518,36
446705,36
336289,36
290608,36
19622,36
498263,36
39191,36
189280,36
296374,36
403947,36
445990,36
97270,36
560015,36
61328,36
196197,36
432526,36
363826,36
361030,36
109872,36
134033,36
129361,36
543698,36
407178,36
27723,36
258364,36
48478,36
354145,36
31017,36
320478,36
118412,36
321466,36
466723,36
414499,36
82143,36
61865,36
461647,36
433212,36
522413,36
479054,36
39705,36
568810,36
505389,36
267753,36
137609,36
399165,36
467223,36
463778,36
74354,36
122157,36
412691,36
492266,36
271166,36
6675,36
423502,36
370918,36
533291,36
6920,36
361788,36
433392,36
42308,36
322518,36
458637,36
438769,36
455313,36
230315,36
363150,36
271385,36
574497,36
532219,36
326531,36
384037,36
106222,36
335274,36
581921,36
193954,36
83858,36
334019,36
401428,36
506599,36
319451,36
142380,36
165036,36
152915,36
8314,36
111714,36
55516,36
456975,36
39778,36
534906,36
226617,36
314379,36
541531,36
308079,36
33667,36
124224,36
275432,36
382958,36
401054,36
532793,36
35643,36
117031,36
552646,36
157278,36
565767,36
532219,36
80521,36
242501,36
280084,36
492266,36
39191,36
304548,36
307186,36
308838,36
194050,36
332322,36
283107,36
535468,36
245675,36
503535,36
329254,36
12313,36
81322,36
77577,36
196197,36
288964,36
273446,36
408219,36
182399,36
48261,36
378670,36
25621,36
437440,36
237188,36
315269,36
137609,36
478899,36
435579,36
488862,36
166592,36
82143,36
85081,36
212627,36
258364,36
540183,36
83325,36
160226,36
536054,36
273446,36
196197,36
571750,36
250518,36
558579,36
271011,36
452500,36
134893,36
7275,36
313118,36
254241,36
9608,36
492266,36
233873,36
482515,36
11195,36
357543,36
90145,36
301136,36
965,36
147913,36
386693,36
353740,36
233873,36
475319,36
348370,36
200812,36
215176,36
526554,36
337991,36
349521,36
71599,36
201,36
480474,36
498972,36
14543,36
121172,36
271011,36
298380,36
290804,36
262335,36
409669,36
510096,36
389157,36
272027,36
491118,36
126319,36
375133,36
225036,36
196566,36
84469,36
293275,36
267774,36
505477,36
471886,36
82031,36
55517,36
425497,36
147342,36
176155,36
78436,36
16344,36
75199,36
134033,36
168106,36
348370,36
286530,36
322763,36
327820,36
188545,36
32071,36
531696,36
65630,36
229284,36
250026,36
414279,36
204422,36
160735,36
518819,36
345168,36
193954,36
246971,36
439560,36
148452,36
579883,36
262603,36
313118,36
38350,36
121706,36
30371,36
330598,36
134893,36
25452,36
551651,36
178876,36
348370,36
14543,36
496569,36
198084,36
200843,36
244132,36
279632,36
527493,36
386239,36
249489,36
130280,36
131043,36
329026,36
193954,36
379370,36
31017,36
235269,36
489724,36
233873,36
393738,36
116181,36
426642,36
532245,36
401450,36
455313,36
291141,36
60690,36
236141,36
452500,36
175180,36
384093,36
263760,36
303870,36
206932,36
399490,36
315691,36
533159,36
235269,36
414499,36
50058,36
163085,36
264179,36
321182,36
160226,36
564020,36
181422,36
106521,36
327462,36
497610,36
91902,36
435579,36
263275,36
347274,36
573795,36
288964,36
273147,36
324692,36
250026,36
94770,36
243288,36
435579,36
273446,36
65136,36
74215,36
383452,36
529910,36
497610,36
287406,36
423602,36
318006,36
74103,36
432216,36
422560,36
94593,36
125374,36
270109,36
298418,36
104931,36
299585,36
18775,36
208621,36
334338,36
305055,36
243072,36
574497,36
503535,36
415162,36
267830,36
244282,36
466703,36
401499,36
175439,36
315691,36
529910,36
403520,36
422585,36
37953,36
474955,36
557408,36
68778,36
371682,36
89616,36
482515,36
506377,36
111873,36
475319,36
510033,36
350755,36
253584,36
546959,36
106664,36
423602,36
27302,36
409624,36
203229,36
523262,36
313118,36
233873,36
202143,36
176826,36
278001,36
365021,36
550842,36
443413,36
8504,36
111873,36
69440,36
496569,36
244282,36
523349,36
438300,36
523262,36
435579,36
214888,36
529910,36
433531,36
460326,36
263760,36
106521,36
475319,36
191828,36
65136,36
400686,36
201,36
403224,36
245160,36
50158,36
132724,36
65136,36
330598,36
233873,36
235488,36
544595,36
475319,36
342220,36
450110,36
318006,36
357202,36
497610,36
250026,36
244282,36
5559,36
523349,36
253584,36
318006,36
475319,36
334338,36
450110,36
462383,36
180197,36
319293,36
214216,36
295265,36
529910,36
68778,36
496569,36
534867,36
206932,36
279632,36
308772,36
245675,36
245160,36
246318,36
354741,36
333461,36
139151,36
106222,36
330598,36
55517,36
426997,36
529910,36
534867,36
279632,36
240820,36
327462,36
401054,36
201116,36
391754,36
418221,36
496569,36
65136,36
433387,36
426997,36
14103,36
460339,36
319293,36
524551,36
68586,36
313118,36
525124,36
435579,36
342220,36
65136,36
438300,36
82039,36
42760,36
193954,36
433336,36
308496,36
262935,36
426997,36
225036,36
84670,36
525124,36
445325,36
340897,36
383816,36
204422,36
352877,36
330598,36
228045,36
111873,36
430205,36
228045,36
546959,36
134893,36
340897,36
262935,36
298418,36
497610,36
552346,36
445325,36
250026,36
340897,36
405605,36
206932,36
250026,36
552346,36
330598,36
180197,36
342220,36
170687,36
459585,36
313118,36
271011,36
313118,36
552346,36
170687,36
206932,36
552346,36
313118,36
503535,36
552346,36
503535,36
351702,36
331146,74
453625,74
321495,74
576869,74
23134,74
59388,74
121693,74
183080,74
138911,74
105520,74
127558,74
178192,74
116677,74
145444,74
543994,74
13273,74
267870,74
101952,74
456310,74
243967,74
84214,74
405250,74
366724,74
227520,74
466580,74
241675,74
525716,74
42867,74
116831,74
89238,74
379508,74
326313,74
128074,74
305788,74
31587,74
78079,74
371137,74
317905,74
145841,74
230991,74
506605,74
561106,74
17877,74
35864,74
419501,74
354059,74
381261,74
578775,74
326111,74
443522,74
450555,74
126389,74
461042,74
5589,74
335688,74
526896,74
208196,74
92344,74
177245,74
182758,74
3685,74
316298,74
116570,74
260299,74
102739,74
4488,74
15197,74
338558,74
427152,74
35613,74
424485,74
414045,74
198610,74
77417,74
543183,74
410033,74
264888,74
232118,74
342452,74
94087,74
289912,74
432212,74
580960,74
356645,74
375150,74
333842,74
279777,74
401515,74
434053,74
184550,74
184705,74
268668,74
104739,74
399899,74
535928,74
297236,74
560858,74
51021,74
238171,74
315637,74
234236,74
481810,74
422336,74
296188,74
64893,74
85171,74
572795,74
481157,74
481851,74
490311,74
226913,74
443545,74
536514,74
30836,74
228211,74
478885,74
243307,74
365507,74
438734,74
160201,74
298459,74
209493,74
93634,74
173069,74
78085,74
191136,74
330752,74
484201,74
318736,74
461042,74
317615,74
150276,74
474401,74
108301,74
299463,74
97492,74
336839,74
493504,74
291091,74
306593,74
195949,74
432395,74
222408,74
75587,74
368706,74
104265,74
516175,74
29931,74
530168,74
234236,74
412657,74
445127,74
237054,74
155107,74
429332,74
56206,74
11528,74
309568,74
195288,74
323462,74
302289,74
119849,74
387748,74
492243,74
509607,74
549711,74
386127,74
555080,74
92480,74
576212,74
391175,74
400241,74
538210,74
203206,74
447633,74
6725,74
15165,74
408185,74
545671,74
476170,74
397253,74
379165,74
539719,74
439333,74
502300,74
143123,74
87205,74
377570,74
150127,74
278315,74
359656,74
310163,74
332836,74
259467,74
177277,74
323498,74
127418,74
523749,74
233543,74
44138,74
448580,74
458522,74
488558,74
94359,74
355186,74
44818,74
329869,74
115005,74
161812,74
510652,74
146561,74
291898,74
544253,74
355863,74
187379,74
487033,74
308047,74
391175,74
473391,74
335855,74
420819,74
127256,74
438496,74
193465,74
170917,74
563280,74
163829,74
88499,74
367562,74
254360,74
555800,74
465027,74
29891,74
225060,74
81074,74
189156,74
481039,74
197600,74
161386,74
18072,74
211850,74
83586,74
319315,74
307814,74
505552,74
336310,74
136917,74
403577,74
474472,74
304587,74
384176,74
6725,74
452615,74
79869,74
117447,74
425359,74
96268,74
491250,74
461428,74
101479,74
500077,74
328327,74
314614,74
569024,74
3259,74
487033,74
292558,74
63857,74
70459,74
487825,74
56828,74
202008,74
474693,74
454708,74
96757,74
406286,74
51799,74
433605,74
430142,74
340611,74
286575,74
308825,74
483205,74
355950,74
342206,74
309003,74
188826,74
111322,74
565303,74
363621,74
84214,74
149306,74
164751,74
126389,74
539233,74
386768,74
449528,74
8568,74
291039,74
183236,74
559427,74
194247,74
312596,74
417802,74
449394,74
456009,74
136230,74
148122,74
251723,74
310972,74
385743,74
342203,74
498125,74
322321,74
263957,74
367899,74
390311,74
564302,74
30947,74
205560,74
510581,74
15552,74
484476,74
175484,74
299103,74
101090,74
423083,74
235537,74
228434,74
57892,74
445810,74
58822,74
220486,74
267661,74
391480,74
451331,74
149306,74
109666,74
280926,74
574356,74
318355,74
489949,74
559658,74
430135,74
35423,74
581744,74
157700,74
198611,74
163615,74
260360,74
11694,74
318726,74
561660,74
123646,74
271714,74
576040,74
337585,74
343225,74
11505,74
381160,74
327198,74
523684,74
464744,74
524180,74
74894,74
312137,74
550353,74
385492,74
227497,74
282733,74
387421,74
266655,74
222367,74
541491,74
291438,74
232250,74
260311,74
85320,74
93644,74
556745,74
267042,74
505033,74
309400,74
451213,74
423488,74
253491,74
214990,74
36841,74
260399,74
89238,74
371132,74
58864,74
180549,74
415694,74
408431,74
451803,74
254787,74
470112,74
326098,74
578751,74
479358,74
523536,74
175195,74
424342,74
363326,74
402364,74
291004,74
498156,74
169907,74
274085,74
508568,74
256611,74
375437,74
136245,74
405747,74
406242,74
310606,74
362046,74
227540,74
118199,74
306822,74
503943,74
287953,74
37789,74
71989,74
500499,74
509733,74
290420,74
310214,74
348843,74
341741,74
263264,74
28281,74
142534,74
224190,74
333580,74
38353,74
311678,74
375093,74
420287,74
268195,74
491577,74
100586,74
58658,74
385700,74
473491,74
290774,74
49860,74
180569,74
325806,74
366527,74
221040,74
153542,74
425712,74
193855,74
39446,74
260651,74
430889,74
533949,74
54892,74
417195,74
294330,74
339115,74
305422,74
523919,74
155177,74
516008,74
554920,74
86581,74
285253,74
476785,74
308028,74
30944,74
349234,74
480467,74
338954,74
327198,74
466406,74
428214,74
442400,74
66816,74
272095,74
342381,74
495149,74
60706,74
137552,74
246434,74
394180,74
130518,74
182300,74
183980,74
226232,74
538609,74
168076,74
400534,74
182496,74
97844,74
422461,74
4575,74
309679,74
15374,74
130215,74
574028,74
274529,74
146561,74
93402,74
558189,74
371927,74
121661,74
351253,74
126135,74
424542,74
466967,74
2389,74
385417,74
499364,74
413841,74
38686,74
573501,74
311827,74
106144,74
453801,74
530047,74
82790,74
278752,74
513351,74
175195,74
12463,74
11849,74
519723,74
6428,74
439307,74
571654,74
144163,74
1947,74
91113,74
310277,74
274776,74
247098,74
201261,74
153270,74
329151,74
424485,74
168161,74
374860,74
154002,74
54083,74
156323,74
155496,74
35094,74
501909,74
517670,74
4567,74
420344,74
450777,74
554920,74
231102,74
308053,74
416322,74
573815,74
277161,74
144349,74
451826,74
151170,74
473261,74
57892,74
154066,74
561756,74
229035,74
277795,74
561479,74
237632,74
207077,74
238717,74
70562,74
4057,74
139763,74
504598,74
331370,74
332867,74
390073,74
432424,74
363464,74
400576,74
208201,74
136559,74
238502,74
500984,74
358970,74
102632,74
214024,74
272490,74
247708,74
234475,74
110518,74
371927,74
142534,74
205703,74
353206,74
456658,74
138911,74
478778,74
20888,74
206584,74
465825,74
260360,74
545160,74
270243,74
124117,74
325781,74
95828,74
489195,74
44432,74
578972,74
265980,74
351159,74
382653,74
253265,74
328217,74
280873,74
288507,74
233169,74
266655,74
455020,74
383250,74
5832,74
133766,74
64659,74
525176,74
410436,74
351549,74
336752,74
125311,74
167581,74
37479,74
217224,74
365512,74
474472,74
551718,74
114729,74
226211,74
181028,74
66192,74
554408,74
172010,74
40988,74
145841,74
294330,74
497733,74
379771,74
139914,74
164691,74
335140,74
474637,74
124117,74
267985,74
536575,74
433770,74
430731,74
219624,74
128222,74
109296,74
139327,74
356746,74
172010,74
15693,74
257196,74
457448,74
416815,74
100303,74
104265,74
445404,74
558602,74
74576,74
105804,74
190667,74
530097,74
400623,74
161190,74
354746,74
247098,74
388412,74
64896,74
197322,74
197805,74
67297,74
156367,74
232167,74
273103,74
345861,74
128222,74
348199,74
153985,74
124169,74
192320,74
192835,74
540122,74
92601,74
274537,74
441296,74
174774,74
308444,74
434145,74
514156,74
501138,74
159346,74
400534,74
474562,74
528344,74
576421,74
230889,74
523919,74
471139,74
345602,74
112059,74
204473,74
553304,74
130786,74
516668,74
391000,74
209921,74
213207,74
444941,74
74206,74
502877,74
21190,74
315663,74
481039,74
544018,74
323765,74
400534,74
403194,74
237872,74
496766,74
371927,74
451400,74
536603,74
226206,74
253498,74
555871,74
440057,74
99539,74
368706,74
459118,74
300103,74
427548,74
368706,74
253970,74
427745,74
186685,74
471952,74
279322,74
247921,74
116677,74
10476,74
319096,74
262954,74
108917,74
340440,74
539056,74
276006,74
421794,74
519723,74
384231,74
245451,74
356856,74
179983,74
420380,74
521514,74
526467,74
318185,74
83586,74
572289,74
454915,74
81259,74
570141,74
522135,74
537621,74
215657,74
419159,74
237853,74
96130,74
64139,74
380449,74
394481,74
240527,74
347787,74
322866,74
420523,74
95828,74
273103,74
111996,74
64684,74
429793,74
316085,74
479935,74
224056,74
394481,74
44286,74
557678,74
381837,74
472639,74
221038,74
556399,74
551956,74
389667,74
541117,74
509870,74
444664,74
197805,74
126135,74
78342,74
273142,74
367035,74
405851,74
275795,74
126956,74
438045,74
151900,74
449422,74
310897,74
510028,74
145741,74
275353,74
545982,74
380239,74
553176,74
160422,74
189675,74
460068,74
151864,74
146098,74
22854,74
438496,74
328588,74
400534,74
481796,74
498768,74
186734,74
416002,74
465247,74
102171,74
452072,74
110593,74
15165,74
161051,74
133573,74
368706,74
189813,74
197980,74
70211,74
384235,74
388566,74
456658,74
413668,74
391786,74
495039,74
67077,74
143392,74
294679,74
405473,74
316218,74
252679,74
132573,74
54052,74
445308,74
361778,74
142557,74
62376,74
433770,74
62547,74
135475,74
215221,74
128607,74
203937,74
496290,74
438252,74
113205,74
406362,74
143392,74
324012,74
64308,74
277338,74
504896,74
526432,74
426705,74
210471,74
115270,74
66853,74
175484,74
262059,74
578295,74
168546,74
525807,74
64310,74
438762,74
247098,74
89248,74
304958,74
413668,74
272800,74
347055,74
418536,74
30001,74
22757,74
63143,74
573973,74
153638,74
129821,74
460496,74
178436,74
488390,74
301039,74
286120,74
337448,74
377007,74
549454,74
444025,74
538604,74
453195,74
140936,74
44286,74
163692,74
66373,74
141263,74
294549,74
10083,74
110123,74
42355,74
49841,74
396984,74
330748,74
187886,74
421529,74
273184,74
548375,74
288507,74
485044,74
223270,74
413668,74
184099,74
189156,74
215167,74
146004,74
310897,74
429735,74
77816,74
384641,74
314626,74
159356,74
96130,74
346386,74
272647,74
69768,74
232661,74
452615,74
149556,74
40304,74
263434,74
570141,74
57842,74
268668,74
268793,74
209931,74
17154,74
98694,74
425117,74
403317,74
504030,74
445810,74
281280,74
9069,74
359772,74
424108,74
140999,74
558401,74
522704,74
66853,74
355918,74
46731,74
481452,74
564099,74
528080,74
275353,74
261129,74
124709,74
555183,74
337277,74
343849,74
110593,74
304150,74
404350,74
153856,74
246794,74
278309,74
499300,74
369712,74
138189,74
366724,74
466136,74
44266,74
296945,74
360805,74
33733,74
304150,74
355918,74
265586,74
40304,74
567389,74
479528,74
85483,74
421529,74
254604,74
493504,74
400417,74
278219,74
381192,74
325149,74
557685,74
498690,74
543732,74
487735,74
542786,74
381192,74
35769,74
332836,74
168690,74
9760,74
442197,74
519432,74
114519,74
414577,74
53385,74
74409,74
373476,74
31561,74
42355,74
514635,74
422792,74
129334,74
371927,74
294744,74
16669,74
390183,74
553505,74
195949,74
254420,74
134532,74
22593,74
291764,74
261129,74
358291,74
390183,74
149556,74
422792,74
502126,74
499958,74
487804,74
250778,74
460484,74
252679,74
406422,74
405141,74
551344,74
324415,74
421529,74
542786,74
450974,74
402779,74
217893,74
384176,74
40346,74
572121,74
542786,74
519723,74
548375,74
240661,74
418462,74
31561,74
388412,74
131011,74
515100,74
193193,74
499300,74
435210,74
508504,74
129334,74
15374,74
322595,34
51045,34
472266,34
37716,34
477243,34
139339,34
440998,34
392972,34
23025,34
93332,34
261902,34
497265,34
30646,34
137635,34
385146,34
72002,34
146467,34
200464,34
222036,34
550410,34
37716,34
105184,34
495699,34
418929,34
117987,34
328760,34
53702,34
362658,34
518124,34
481971,34
355806,34
333324,34
146163,34
72902,34
218985,34
313674,34
571903,34
214266,34
261902,34
179088,34
388203,34
408484,34
157806,34
27556,34
289915,34
73671,34
133004,34
181769,34
147174,34
132038,34
316477,34
218985,34
239243,34
77847,34
490940,34
86907,34
530059,34
38122,34
363624,34
516380,34
71313,34
154220,34
403571,34
91759,34
6780,34
405061,34
472266,34
218985,34
489834,34
3124,34
536112,34
206221,34
409327,34
65161,34
182347,34
507198,34
461524,34
540135,34
518052,34
202912,34
342885,34
261902,34
481971,34
51045,34
509712,34
336350,34
369041,34
511666,34
139339,34
264499,34
321903,34
2498,34
465468,34
117789,34
53170,34
285893,34
409368,34
275502,34
90678,34
125091,34
38232,34
3995,34
202912,34
527263,34
338197,34
19375,34
22894,34
117941,34
229356,34
270275,34
478741,34
2614,34
380350,34
386068,34
512916,34
397186,34
86907,34
307999,34
258129,34
306128,34
368435,34
181554,34
66676,34
54976,34
459328,34
12501,34
198537,34
414548,34
314082,34
104234,34
497216,34
38122,34
430417,34
152588,34
182347,34
488689,34
397186,34
29509,34
73951,34
268901,34
336350,34
572401,34
389775,34
154020,34
364680,34
488689,34
140074,34
54976,34
213032,34
237222,34
367553,34
468792,34
199829,34
429131,34
209133,34
261977,34
286870,34
368439,34
442450,34
538817,34
211852,34
551074,34
480016,34
8821,34
218985,34
262286,34
378621,34
403571,34
394,34
490940,34
285826,34
403571,34
242446,34
238114,34
140088,34
553600,34
531960,34
488689,34
570538,34
519218,34
282252,34
38122,34
216556,34
86907,34
490940,34
488689,34
472266,34
18656,34
516380,34
473095,34
472266,34
564483,34
488689,34
206469,34
379732,34
114258,34
516380,34
218985,34
96622,36
148452,36
244585,36
203905,36
284920,36
475674,36
452500,36
573453,36
56023,36
106521,36
262603,36
391439,36
116181,36
372117,36
381017,36
523989,36
359339,36
488835,36
311179,36
350755,36
197854,36
84884,36
466703,36
249382,36
348047,36
542033,36
190013,36
414706,36
544107,36
508722,36
143263,36
503535,36
546959,36
409877,36
180341,36
529017,36
326531,36
302021,36
320085,36
214193,36
396212,36
536562,36
21285,36
512941,36
274907,36
358581,36
292009,36
180197,36
125575,36
140152,36
302021,36
489520,36
141121,36
537875,36
195975,36
478899,36
211676,36
518473,36
523349,36
390856,36
275922,36
577940,36
549284,36
469431,36
242276,36
34880,36
419262,36
251255,36
350712,36
170687,36
556822,36
51175,36
285990,36
576431,36
162435,36
481627,36
51750,36
20611,36
25353,36
532227,36
577275,36
289846,36
67127,36
48261,36
103320,36
271729,36
85081,36
355111,36
482515,36
401054,36
445590,36
180341,36
284920,36
419029,36
522461,36
529910,36
487718,36
320478,36
311179,36
117403,36
320661,36
30488,36
486193,36
123514,36
475019,36
129060,36
135258,36
391439,36
355111,36
241823,36
134893,36
188955,36
446181,36
418221,36
390856,36
105532,36
235394,36
194050,36
556955,36
162435,36
244282,36
505768,36
405177,36
476040,36
290332,36
51175,36
558835,36
21285,36
165018,36
243066,36
443342,36
558835,36
296374,36
102630,36
247893,36
43110,36
45124,36
134033,36
320085,36
396212,36
20611,36
95409,36
254241,36
251255,36
127393,36
141336,36
308496,36
512582,36
141996,36
463732,36
490267,36
111930,36
107609,36
327462,36
467612,36
444086,36
515924,36
541529,36
389692,36
45124,36
386239,36
268982,36
438769,36
536562,36
327964,36
69365,36
290332,36
165018,36
508722,36
515896,36
85081,36
488862,36
383330,36
278001,36
386239,36
94859,36
536562,36
74215,36
56679,36
463851,36
251255,36
336289,36
30488,36
146469,36
203905,36
56023,36
269983,36
574590,36
268982,36
515181,36
160226,36
159601,36
178876,36
271166,36
51396,36
368356,36
370918,36
31794,36
558835,36
43872,36
570416,36
228659,36
130955,36
190013,36
320429,36
494128,36
313921,36
163506,36
228659,36
518473,36
558835,36
546395,36
225113,36
462283,36
331271,36
224242,36
367850,36
529910,36
523349,36
488243,36
386239,36
247893,36
536054,36
466723,36
484064,36
160226,36
546211,36
253584,36
271011,36
298164,36
515896,36
172246,36
141336,36
533134,36
188955,36
65136,36
260430,36
250026,36
278028,36
515181,36
159601,36
448609,36
384037,36
506141,36
523349,36
539287,36
48261,36
290846,36
536562,36
574590,36
124224,36
497610,36
433667,36
550306,36
296374,36
396212,36
332203,36
433212,36
289095,36
522461,36
250026,36
253584,36
433667,36
466723,36
529910,36
523989,36
438769,36
462283,36
384093,36
455672,36
375492,36
333461,36
488862,36
518473,36
367850,36
160226,36
260430,36
532245,36
90287,36
367850,36
326531,36
306044,36
440534,36
254599,36
320429,36
193781,36
407522,36
533784,36
272027,36
306044,36
320429,36
296374,36
253584,36
446801,36
523186,36
296374,36
33828,36
38840,36
116181,36
461836,36
68335,36
301558,36
488243,36
326161,36
94859,36
435579,36
253584,36
232875,36
345644,36
333461,36
36736,36
536562,36
523262,36
375492,36
228659,36
449171,36
367850,36
435342,36
266469,36
433212,36
464305,36
253584,36
345644,36
284920,36
180341,36
301558,36
250026,36
51396,36
141336,36
188955,36
433667,36
350712,36
433667,36
405612,36
17585,36
250026,36
159601,36
260430,36
462283,36
497610,36
345644,36
141336,36
343639,36
435579,36
523262,36
343282,36
333461,36
462283,36
536562,36
